date,fluxadjflux,target_flux,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,lag14,lag15,lag16,lag17,lag18,lag19,lag20,lag21,lag22,lag23,lag24,lag25,lag26,lag27,ssn
2004-12-11,87.5,93.53333333333335,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,98.16666666666667,102.46666666666665,108.86666666666667,106.93333333333334,108.96666666666665,109.10000000000001,107.63333333333333,109.33333333333333,106.93333333333334,105.43333333333334,105.76666666666667,103.76666666666667,99.0,97.46666666666665,101.13333333333333,102.89999999999999,103.23333333333333,103.8,103.56666666666666,97.7,21.0
2004-12-12,88.5,93.96666666666665,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,98.16666666666667,102.46666666666665,108.86666666666667,106.93333333333334,108.96666666666665,109.10000000000001,107.63333333333333,109.33333333333333,106.93333333333334,105.43333333333334,105.76666666666667,103.76666666666667,99.0,97.46666666666665,101.13333333333333,102.89999999999999,103.23333333333333,103.8,103.56666666666666,36.0
2004-12-13,86.5,90.06666666666666,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,98.16666666666667,102.46666666666665,108.86666666666667,106.93333333333334,108.96666666666665,109.10000000000001,107.63333333333333,109.33333333333333,106.93333333333334,105.43333333333334,105.76666666666667,103.76666666666667,99.0,97.46666666666665,101.13333333333333,102.89999999999999,103.23333333333333,103.8,26.0
2004-12-14,86.03333333333335,89.06666666666666,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,98.16666666666667,102.46666666666665,108.86666666666667,106.93333333333334,108.96666666666665,109.10000000000001,107.63333333333333,109.33333333333333,106.93333333333334,105.43333333333334,105.76666666666667,103.76666666666667,99.0,97.46666666666665,101.13333333333333,102.89999999999999,103.23333333333333,23.0
2004-12-15,86.2,93.5,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,98.16666666666667,102.46666666666665,108.86666666666667,106.93333333333334,108.96666666666665,109.10000000000001,107.63333333333333,109.33333333333333,106.93333333333334,105.43333333333334,105.76666666666667,103.76666666666667,99.0,97.46666666666665,101.13333333333333,102.89999999999999,13.0
2004-12-21,97.80000000000001,103.3,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,98.16666666666667,102.46666666666665,108.86666666666667,106.93333333333334,108.96666666666665,109.10000000000001,107.63333333333333,109.33333333333333,106.93333333333334,105.43333333333334,105.76666666666667,103.76666666666667,99.0,97.46666666666665,101.13333333333333,24.0
2004-12-22,95.89999999999999,97.10000000000001,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,98.16666666666667,102.46666666666665,108.86666666666667,106.93333333333334,108.96666666666665,109.10000000000001,107.63333333333333,109.33333333333333,106.93333333333334,105.43333333333334,105.76666666666667,103.76666666666667,99.0,97.46666666666665,42.0
2004-12-23,93.53333333333335,96.93333333333334,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,98.16666666666667,102.46666666666665,108.86666666666667,106.93333333333334,108.96666666666665,109.10000000000001,107.63333333333333,109.33333333333333,106.93333333333334,105.43333333333334,105.76666666666667,103.76666666666667,99.0,29.0
2004-12-24,93.96666666666665,94.93333333333334,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,98.16666666666667,102.46666666666665,108.86666666666667,106.93333333333334,108.96666666666665,109.10000000000001,107.63333333333333,109.33333333333333,106.93333333333334,105.43333333333334,105.76666666666667,103.76666666666667,36.0
2004-12-25,90.06666666666666,95.46666666666665,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,98.16666666666667,102.46666666666665,108.86666666666667,106.93333333333334,108.96666666666665,109.10000000000001,107.63333333333333,109.33333333333333,106.93333333333334,105.43333333333334,105.76666666666667,19.0
2004-12-26,89.06666666666666,95.8,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,98.16666666666667,102.46666666666665,108.86666666666667,106.93333333333334,108.96666666666665,109.10000000000001,107.63333333333333,109.33333333333333,106.93333333333334,105.43333333333334,16.0
2004-12-27,93.5,90.16666666666667,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,98.16666666666667,102.46666666666665,108.86666666666667,106.93333333333334,108.96666666666665,109.10000000000001,107.63333333333333,109.33333333333333,106.93333333333334,16.0
2004-12-28,103.3,85.06666666666666,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,98.16666666666667,102.46666666666665,108.86666666666667,106.93333333333334,108.96666666666665,109.10000000000001,107.63333333333333,109.33333333333333,27.0
2004-12-29,97.10000000000001,84.2,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,98.16666666666667,102.46666666666665,108.86666666666667,106.93333333333334,108.96666666666665,109.10000000000001,107.63333333333333,19.0
2004-12-30,96.93333333333334,80.66666666666667,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,98.16666666666667,102.46666666666665,108.86666666666667,106.93333333333334,108.96666666666665,109.10000000000001,29.0
2004-12-31,94.93333333333334,80.76666666666667,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,98.16666666666667,102.46666666666665,108.86666666666667,106.93333333333334,108.96666666666665,36.0
2005-01-01,95.46666666666665,83.8,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,98.16666666666667,102.46666666666665,108.86666666666667,106.93333333333334,49.0
2005-01-02,95.8,86.10000000000001,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,98.16666666666667,102.46666666666665,108.86666666666667,49.0
2005-01-03,90.16666666666667,87.53333333333335,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,98.16666666666667,102.46666666666665,37.0
2005-01-04,85.06666666666666,91.43333333333334,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,98.16666666666667,22.0
2005-01-05,84.2,98.7,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,94.53333333333335,17.0
2005-01-06,80.66666666666667,111.60000000000001,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,93.63333333333333,18.0
2005-01-07,80.76666666666667,126.89999999999999,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,90.2,17.0
2005-01-08,83.8,152.6,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,87.46666666666665,15.0
2005-01-09,86.10000000000001,141.13333333333333,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,87.86666666666667,22.0
2005-01-10,87.53333333333335,133.86666666666667,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,84.83333333333333,29.0
2005-01-11,91.43333333333334,125.60000000000001,87.53333333333335,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,82.86666666666667,42.0
2005-01-12,98.7,128.86666666666667,91.43333333333334,87.53333333333335,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,87.5,61.0
2005-01-13,111.60000000000001,118.86666666666667,98.7,91.43333333333334,87.53333333333335,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,88.5,63.0
2005-01-14,126.89999999999999,110.39999999999999,111.60000000000001,98.7,91.43333333333334,87.53333333333335,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,86.5,83.0
2005-01-15,152.6,100.10000000000001,126.89999999999999,111.60000000000001,98.7,91.43333333333334,87.53333333333335,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,86.03333333333335,91.0
2005-01-16,141.13333333333333,92.89999999999999,152.6,126.89999999999999,111.60000000000001,98.7,91.43333333333334,87.53333333333335,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,86.2,100.0
2005-01-17,133.86666666666667,91.43333333333334,141.13333333333333,152.6,126.89999999999999,111.60000000000001,98.7,91.43333333333334,87.53333333333335,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,97.80000000000001,98.0
2005-01-18,125.60000000000001,90.0,133.86666666666667,141.13333333333333,152.6,126.89999999999999,111.60000000000001,98.7,91.43333333333334,87.53333333333335,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,95.89999999999999,94.0
2005-01-19,128.86666666666667,86.73333333333333,125.60000000000001,133.86666666666667,141.13333333333333,152.6,126.89999999999999,111.60000000000001,98.7,91.43333333333334,87.53333333333335,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,93.53333333333335,69.0
2005-01-20,118.86666666666667,83.53333333333333,128.86666666666667,125.60000000000001,133.86666666666667,141.13333333333333,152.6,126.89999999999999,111.60000000000001,98.7,91.43333333333334,87.53333333333335,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,93.96666666666665,65.0
2005-01-21,110.39999999999999,82.7,118.86666666666667,128.86666666666667,125.60000000000001,133.86666666666667,141.13333333333333,152.6,126.89999999999999,111.60000000000001,98.7,91.43333333333334,87.53333333333335,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,90.06666666666666,69.0
2005-01-22,100.10000000000001,83.23333333333333,110.39999999999999,118.86666666666667,128.86666666666667,125.60000000000001,133.86666666666667,141.13333333333333,152.6,126.89999999999999,111.60000000000001,98.7,91.43333333333334,87.53333333333335,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,89.06666666666666,48.0
2005-01-23,92.89999999999999,83.16666666666667,100.10000000000001,110.39999999999999,118.86666666666667,128.86666666666667,125.60000000000001,133.86666666666667,141.13333333333333,152.6,126.89999999999999,111.60000000000001,98.7,91.43333333333334,87.53333333333335,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,93.5,40.0
2005-01-24,91.43333333333334,83.83333333333333,92.89999999999999,100.10000000000001,110.39999999999999,118.86666666666667,128.86666666666667,125.60000000000001,133.86666666666667,141.13333333333333,152.6,126.89999999999999,111.60000000000001,98.7,91.43333333333334,87.53333333333335,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,103.3,43.0
2005-01-25,90.0,81.33333333333333,91.43333333333334,92.89999999999999,100.10000000000001,110.39999999999999,118.86666666666667,128.86666666666667,125.60000000000001,133.86666666666667,141.13333333333333,152.6,126.89999999999999,111.60000000000001,98.7,91.43333333333334,87.53333333333335,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,97.10000000000001,49.0
2005-01-26,86.73333333333333,79.66666666666667,90.0,91.43333333333334,92.89999999999999,100.10000000000001,110.39999999999999,118.86666666666667,128.86666666666667,125.60000000000001,133.86666666666667,141.13333333333333,152.6,126.89999999999999,111.60000000000001,98.7,91.43333333333334,87.53333333333335,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,96.93333333333334,35.0
2005-01-27,83.53333333333333,81.0,86.73333333333333,90.0,91.43333333333334,92.89999999999999,100.10000000000001,110.39999999999999,118.86666666666667,128.86666666666667,125.60000000000001,133.86666666666667,141.13333333333333,152.6,126.89999999999999,111.60000000000001,98.7,91.43333333333334,87.53333333333335,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,94.93333333333334,31.0
2005-01-28,82.7,82.13333333333333,83.53333333333333,86.73333333333333,90.0,91.43333333333334,92.89999999999999,100.10000000000001,110.39999999999999,118.86666666666667,128.86666666666667,125.60000000000001,133.86666666666667,141.13333333333333,152.6,126.89999999999999,111.60000000000001,98.7,91.43333333333334,87.53333333333335,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,95.46666666666665,31.0
2005-01-29,83.23333333333333,91.76666666666667,82.7,83.53333333333333,86.73333333333333,90.0,91.43333333333334,92.89999999999999,100.10000000000001,110.39999999999999,118.86666666666667,128.86666666666667,125.60000000000001,133.86666666666667,141.13333333333333,152.6,126.89999999999999,111.60000000000001,98.7,91.43333333333334,87.53333333333335,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,95.8,29.0
2005-01-30,83.16666666666667,95.60000000000001,83.23333333333333,82.7,83.53333333333333,86.73333333333333,90.0,91.43333333333334,92.89999999999999,100.10000000000001,110.39999999999999,118.86666666666667,128.86666666666667,125.60000000000001,133.86666666666667,141.13333333333333,152.6,126.89999999999999,111.60000000000001,98.7,91.43333333333334,87.53333333333335,86.10000000000001,83.8,80.76666666666667,80.66666666666667,84.2,85.06666666666666,90.16666666666667,34.0
